Question,Method,Type,Percent,Iter,RMSE,Mean Percent Bias,Accuracy,Precision,Recall,F1 score,Matthews Correlation
X4821,mice,MAR,20,4,0.5931710140017395,12.962962962962962,0.6481481481481481,0.8333333333333334,0.6976744186046512,0.759493670886076,0.13005121775247103
X4827,mice,MAR,20,4,0.33646329245522655,11.320754716981133,0.8867924528301887,1.0,0.8867924528301887,0.9400000000000001,
X4828,mice,MAR,20,4,0.6046415449251419,23.655913978494624,0.6344086021505376,0.8947368421052632,0.6455696202531646,0.7500000000000001,0.15931071985228165
X4954,mice,MAR,20,4,0.4714045207910317,3.1746031746031744,0.7777777777777778,0.8867924528301887,0.8545454545454545,0.8703703703703703,0.09525626715469696
X5132,mice,MAR,20,4,0.3960590171906697,15.686274509803921,0.8431372549019608,0.1111111111111111,1.0,0.19999999999999998,0.30550504633038933
X5196,mice,MAR,20,4,0.6466697906828632,20.0,0.5818181818181818,0.10526315789473684,0.25,0.14814814814814814,-0.08281849174905268
X5220,mice,MAR,20,4,0.6602252917735247,17.94871794871795,0.5641025641025641,0.3333333333333333,0.5454545454545454,0.41379310344827586,0.10550699226799949
X5226,mice,MAR,20,4,0.5916079783099616,11.666666666666666,0.65,0.7941176470588235,0.6585365853658537,0.72,0.27234134490097706
X4654,mice,MAR,20,5,0.3863337046431279,14.925373134328357,0.8507462686567164,1.0,0.8507462686567164,0.9193548387096774,
X4676,mice,MAR,20,5,0.6408699444616557,5.357142857142857,0.5892857142857143,0.6875,0.6285714285714286,0.6567164179104478,0.14907119849998599
X4729,mice,MAR,20,5,0.5443310539518174,22.22222222222222,0.7037037037037037,0.9444444444444444,0.7083333333333334,0.8095238095238096,0.25
X4745,mice,MAR,20,5,0.6377928041432807,20.33898305084746,0.5932203389830508,0.8285714285714286,0.6170212765957447,0.7073170731707318,0.0958881060162309
X4776,mice,MAR,20,5,0.5590169943749475,18.75,0.6875,0.9166666666666666,0.7333333333333333,0.8148148148148148,-0.14907119849998599
X4780,mice,MAR,20,5,0.282842712474619,8.0,0.92,1.0,0.92,0.9583333333333334,
X4794,mice,MAR,20,5,0.6350006350009525,11.29032258064516,0.5967741935483871,0.7857142857142857,0.673469387755102,0.7252747252747253,-0.016404835764663273
X4821,mice,MAR,20,5,0.6212607441973955,3.508771929824561,0.6140350877192983,0.7560975609756098,0.7209302325581395,0.7380952380952381,0.006365167344199691
X4827,mice,MAR,20,5,0.25,6.25,0.9375,1.0,0.9375,0.967741935483871,
X4828,mice,MAR,20,5,0.6557438524302001,23.0,0.57,0.8148148148148148,0.5714285714285714,0.6717557251908397,0.11537993491323487
X4954,mice,MAR,20,5,0.5509731650193397,12.5,0.6964285714285714,0.8780487804878049,0.75,0.8089887640449439,0.09877295966495896
X5132,mice,MAR,20,5,0.5830951894845301,18.0,0.66,0.0,0.0,0.0,-0.17479213775755661
X5196,mice,MAR,20,5,0.6287677132370127,11.627906976744185,0.6046511627906976,0.08333333333333333,0.14285714285714285,0.10526315789473685,-0.1339097244518935
X5220,mice,MAR,20,5,0.618852747755276,0.0,0.6170212765957447,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.08441558441558442
X5226,mice,MAR,20,5,0.5714285714285714,8.16326530612245,0.673469387755102,0.7142857142857143,0.8064516129032258,0.7575757575757576,0.26773977630083295
X4654,mice,MAR,20,6,0.22645540682891915,5.128205128205128,0.9487179487179487,0.9487179487179487,1.0,0.9736842105263158,0.0
X4676,mice,MAR,20,6,0.6666666666666666,4.444444444444445,0.5555555555555556,0.6666666666666666,0.6206896551724138,0.6428571428571429,0.05685735326841775
X4729,mice,MAR,20,6,0.5559594491425693,5.454545454545454,0.6909090909090909,0.7727272727272727,0.8292682926829268,0.7999999999999999,0.12521758066945232
X4745,mice,MAR,20,6,0.5345224838248488,6.349206349206349,0.7142857142857143,0.8409090909090909,0.7708333333333334,0.8043478260869567,0.2822765026059466
X4776,mice,MAR,20,6,0.5,20.833333333333336,0.75,0.972972972972973,0.7659574468085106,0.8571428571428571,-0.07953285114077574
X4780,mice,MAR,20,6,0.3818813079129867,10.416666666666668,0.8541666666666666,0.9761904761904762,0.8723404255319149,0.9213483146067415,-0.055131784641997125
X4794,mice,MAR,20,6,0.6179143806533247,9.090909090909092,0.6181818181818182,0.7837837837837838,0.6904761904761905,0.7341772151898734,0.0679908421977153
X4821,mice,MAR,20,6,0.5489716413565446,10.95890410958904,0.6986301369863014,0.8679245283018868,0.7540983606557377,0.8070175438596491,0.14190625531474413
X4827,mice,MAR,20,6,0.46709936649691375,21.818181818181817,0.7818181818181819,1.0,0.7818181818181819,0.8775510204081634,
X4828,mice,MAR,20,6,0.6236095644623235,27.77777777777778,0.6111111111111112,0.9056603773584906,0.6153846153846154,0.7328244274809161,0.13728915216120133
X4954,mice,MAR,20,6,0.5298129428260175,10.526315789473683,0.7192982456140351,0.8888888888888888,0.7843137254901961,0.8333333333333334,-0.0369006202308373
X5132,mice,MAR,20,6,0.3302891295379082,0.0,0.8909090909090909,0.25,0.25,0.25,0.19117647058823528
X5196,mice,MAR,20,6,0.5663521139548541,5.660377358490567,0.6792452830188679,0.09090909090909091,0.125,0.10526315789473685,-0.0858214417574062
X5220,mice,MAR,20,6,0.568796458994521,11.76470588235294,0.6764705882352942,0.4,0.5882352941176471,0.4761904761904762,0.26413527189768715
X5226,mice,MAR,20,6,0.6466697906828632,9.090909090909092,0.5818181818181818,0.7428571428571429,0.65,0.6933333333333334,0.04629100498862757
X4654,mice,MAR,20,7,0.2401922307076307,1.9230769230769231,0.9423076923076923,0.98,0.9607843137254902,0.9702970297029702,-0.0280056016805602
X4676,mice,MAR,20,7,0.621581560508061,15.909090909090908,0.6136363636363636,0.8214285714285714,0.6571428571428571,0.73015873015873,0.085183541999992
X4729,mice,MAR,20,7,0.6226998490772391,2.0408163265306123,0.6122448979591837,0.7567567567567568,0.7368421052631579,0.7466666666666667,-0.07892221965348253
X4745,mice,MAR,20,7,0.6191391873668903,15.0,0.6166666666666667,0.8055555555555556,0.6444444444444445,0.7160493827160493,0.15713484026367722
X4776,mice,MAR,20,7,0.4,8.0,0.84,0.9545454545454546,0.875,0.9130434782608695,-0.07537783614444091
X4780,mice,MAR,20,7,0.469041575982343,18.0,0.78,0.975,0.7959183673469388,0.8764044943820225,-0.07142857142857142
X4794,mice,MAR,20,7,0.6526300069150406,1.8518518518518516,0.5740740740740741,0.7105263157894737,0.6923076923076923,0.7012987012987013,-0.040242181829276684
X4821,mice,MAR,20,7,0.5940885257860046,2.941176470588235,0.6470588235294118,0.7843137254901961,0.7547169811320755,0.7692307692307692,0.020476503894465037
X4827,mice,MAR,20,7,0.3429971702850177,11.76470588235294,0.8823529411764706,1.0,0.8823529411764706,0.9375,
X4828,mice,MAR,20,7,0.659380473395787,30.434782608695656,0.5652173913043478,0.8823529411764706,0.569620253164557,0.6923076923076924,0.07574618087417818
X4954,mice,MAR,20,7,0.5494422557947561,18.867924528301888,0.6981132075471698,0.925,0.74,0.8222222222222222,-0.1396424004376894
X5132,mice,MAR,20,7,0.4509876168016973,20.33898305084746,0.7966101694915254,,,,
X5196,mice,MAR,20,7,0.6523280730534422,21.27659574468085,0.574468085106383,0.21052631578947367,0.4444444444444444,0.2857142857142857,0.039854746600975564
X5220,mice,MAR,20,7,0.5406548735632486,10.76923076923077,0.7076923076923077,0.23529411764705882,0.4,0.29629629629629634,0.13434332265596974
X5226,mice,MAR,20,7,0.5610836076867821,9.25925925925926,0.6851851851851852,0.8125,0.7027027027027027,0.7536231884057971,0.33060622641979354
X4654,mice,MAR,20,8,0.4803844614152614,23.076923076923077,0.7692307692307693,1.0,0.7692307692307693,0.8695652173913044,
X4676,mice,MAR,20,8,0.5509731650193397,1.7857142857142856,0.6964285714285714,0.7647058823529411,0.7428571428571429,0.7536231884057971,0.3587460832234465
X4729,mice,MAR,20,8,0.5883484054145521,23.076923076923077,0.6538461538461539,0.9090909090909091,0.6666666666666666,0.7692307692307692,0.16876104893661445
X4745,mice,MAR,20,8,0.6005461994758755,9.836065573770492,0.639344262295082,0.7714285714285715,0.6585365853658537,0.7105263157894737,0.2454190318742843
X4776,mice,MAR,20,8,0.4509876168016973,20.33898305084746,0.7966101694915254,1.0,0.7966101694915254,0.8867924528301886,
X4780,mice,MAR,20,8,0.34554737023254406,11.940298507462686,0.8805970149253731,1.0,0.8805970149253731,0.9365079365079364,
X4794,mice,MAR,20,8,0.6523280730534422,8.51063829787234,0.574468085106383,0.7333333333333333,0.6470588235294118,0.6875,0.02948708304868253
X4821,mice,MAR,20,8,0.5669467095138409,3.571428571428571,0.6785714285714286,0.782608695652174,0.8181818181818182,0.8,-0.016232825118589134
X4827,mice,MAR,20,8,0.4225771273642583,17.857142857142858,0.8214285714285714,1.0,0.8214285714285714,0.9019607843137255,
X4828,mice,MAR,20,8,0.7359800721939872,33.33333333333333,0.4583333333333333,0.7872340425531915,0.46835443037974683,0.5873015873015873,-0.09154632202279805
X4954,mice,MAR,20,8,0.512989176042577,5.263157894736842,0.7368421052631579,0.8723404255319149,0.82,0.8453608247422681,-0.032052388726899965
X5132,mice,MAR,20,8,0.39735970711951313,12.280701754385964,0.8421052631578947,0.0,0.0,0.0,-0.05399492471560388
X5196,mice,MAR,20,8,0.5976143046671968,10.714285714285714,0.6428571428571429,0.1875,0.3,0.23076923076923075,0.014744195615489713
X5220,mice,MAR,20,8,0.6729265849104531,0.0,0.5471698113207547,0.25,0.25,0.25,-0.07432432432432433
X5226,mice,MAR,20,8,0.6201736729460423,20.0,0.6153846153846154,0.8125,0.5777777777777777,0.6753246753246752,0.2564406062069432
X4654,mice,MAR,20,9,0.42199785755477703,15.068493150684931,0.821917808219178,0.9836065573770492,0.8333333333333334,0.9022556390977444,-0.05227083734893167
X4676,mice,MAR,20,9,0.6523280730534422,4.25531914893617,0.574468085106383,0.6333333333333333,0.6785714285714286,0.6551724137931035,0.10175012827442821
X4729,mice,MAR,20,9,0.6382847385042254,14.814814814814813,0.5925925925925926,0.8055555555555556,0.6590909090909091,0.7250000000000001,-0.033709993123162106
X4745,mice,MAR,20,9,0.6030226891555273,3.6363636363636362,0.6363636363636364,0.7857142857142857,0.75,0.7674418604651163,-0.06419407387663695
X4776,mice,MAR,20,9,0.4392976851069794,12.280701754385964,0.8070175438596491,0.9583333333333334,0.8363636363636363,0.8932038834951457,-0.08257228238447704
X4780,mice,MAR,20,9,0.4016096644512494,9.67741935483871,0.8387096774193549,0.9629629629629629,0.8666666666666667,0.912280701754386,-0.07027283689263066
X4794,mice,MAR,20,9,0.6358107573397419,14.893617021276595,0.5957446808510638,0.8,0.6486486486486487,0.7164179104477612,0.041436832996451775
X4821,mice,MAR,20,9,0.504524979109513,10.909090909090908,0.7454545454545455,0.9024390243902439,0.7872340425531915,0.8409090909090909,0.23247373159367554
X4827,mice,MAR,20,9,0.2721655269759087,7.4074074074074066,0.9259259259259259,1.0,0.9259259259259259,0.9615384615384615,
X4828,mice,MAR,20,9,0.5976143046671968,11.224489795918368,0.6428571428571429,0.8309859154929577,0.7195121951219512,0.7712418300653594,-0.025222144958503178
X4954,mice,MAR,20,9,0.5720775535473553,18.181818181818183,0.6727272727272727,0.9,0.72,0.7999999999999999,-0.051639777949432225
X5132,mice,MAR,20,9,0.4944132324730442,24.444444444444443,0.7555555555555555,0.08333333333333333,1.0,0.15384615384615385,0.25
X5196,mice,MAR,20,9,0.6894996998299374,37.704918032786885,0.5245901639344263,0.16129032258064516,0.625,0.2564102564102564,0.09077169665134663
X5220,mice,MAR,20,9,0.6291528696058958,10.416666666666668,0.6041666666666666,0.3,0.2,0.24,-0.013834289277321492
X5226,mice,MAR,20,9,0.6859943405700354,7.8431372549019605,0.5294117647058824,0.6428571428571429,0.5625,0.6000000000000001,0.03515830727971361
X4654,mice,MAR,20,10,0.3261640365267211,10.638297872340425,0.8936170212765957,1.0,0.8936170212765957,0.9438202247191011,
X4676,mice,MAR,20,10,0.6546536707079771,17.857142857142858,0.5714285714285714,0.7586206896551724,0.5641025641025641,0.6470588235294118,0.14017924887031563
X4729,mice,MAR,20,10,0.6262242910851494,11.76470588235294,0.6078431372549019,0.8108108108108109,0.6976744186046512,0.75,-0.14450595146870937
X4745,mice,MAR,20,10,0.5590169943749475,3.125,0.6875,0.7441860465116279,0.7804878048780488,0.761904761904762,0.3088482454539715
X4776,mice,MAR,20,10,0.4285714285714286,14.285714285714285,0.8163265306122449,0.975609756097561,0.8333333333333334,0.8988764044943819,-0.06375767130633382
X4780,mice,MAR,20,10,0.3563483225498992,9.523809523809524,0.873015873015873,0.9821428571428571,0.8870967741935484,0.9322033898305085,-0.04490132550669373
X4794,mice,MAR,20,10,0.6294651817966898,1.8867924528301887,0.6037735849056604,0.6857142857142857,0.7058823529411765,0.6956521739130436,0.1285367511564587
X4821,mice,MAR,20,10,0.5,15.0,0.75,0.925,0.7551020408163265,0.8314606741573034,0.3959441875175623
X4827,mice,MAR,20,10,0.3600411499115478,12.962962962962962,0.8703703703703703,1.0,0.8703703703703703,0.9306930693069307,
X4828,mice,MAR,20,10,0.5487032611687344,15.053763440860216,0.6989247311827957,0.8833333333333333,0.7162162162162162,0.791044776119403,0.2930782594428049
X4954,mice,MAR,20,10,0.3746343246326776,3.508771929824561,0.8596491228070176,0.94,0.9038461538461539,0.9215686274509804,0.26188244993205934
X5132,mice,MAR,20,10,0.34444748191358604,8.47457627118644,0.8813559322033898,0.0,0.0,0.0,-0.0441797947205334
X5196,mice,MAR,20,10,0.5163977794943222,0.0,0.7333333333333333,0.14285714285714285,0.14285714285714285,0.14285714285714285,-0.015037593984962405
X5220,mice,MAR,20,10,0.6212607441973955,7.017543859649122,0.6140350877192983,0.48,0.5714285714285714,0.5217391304347826,0.20445193869977177
X5226,mice,MAR,20,10,0.6563301233138936,15.384615384615385,0.5692307692307692,0.7428571428571429,0.5777777777777777,0.65,0.11829923497093713
X4654,mice,MAR,30,1,0.5222329678670935,25.0,0.7272727272727273,0.9846153846153847,0.735632183908046,0.8421052631578947,-0.06377458091313064
X4676,mice,MAR,30,1,0.7029350233548074,16.470588235294116,0.5058823529411764,0.6666666666666666,0.5,0.5714285714285715,0.016349562879842853
X4729,mice,MAR,30,1,0.5703518254720301,3.614457831325301,0.6746987951807228,0.8064516129032258,0.7692307692307693,0.7874015748031495,0.09722609052471012
X4745,mice,MAR,30,1,0.6324555320336759,11.428571428571429,0.6,0.7619047619047619,0.64,0.6956521739130435,0.12909944487358058
X4776,mice,MAR,30,1,0.5738190417570045,25.609756097560975,0.6707317073170732,0.9482758620689655,0.6962025316455697,0.8029197080291972,-0.12535414694482044
X4780,mice,MAR,30,1,0.34641016151377546,6.666666666666667,0.88,0.9705882352941176,0.9041095890410958,0.9361702127659575,-0.05310655519494416
X4794,mice,MAR,30,1,0.6177207681213422,17.105263157894736,0.618421052631579,0.813953488372093,0.625,0.7070707070707071,0.19989426380439923
X4821,mice,MAR,30,1,0.5773502691896257,10.344827586206897,0.6666666666666666,0.8245614035087719,0.7121212121212122,0.7642276422764227,0.21240663673036594
X4827,mice,MAR,30,1,0.3476767476825577,12.087912087912088,0.8791208791208791,1.0,0.8791208791208791,0.935672514619883,
X4828,mice,MAR,30,1,0.6324555320336759,20.689655172413794,0.6,0.8426966292134831,0.6302521008403361,0.7211538461538461,0.07232179032251039
X4954,mice,MAR,30,1,0.6454972243679028,20.238095238095237,0.5833333333333334,0.8421052631578947,0.6486486486486487,0.7328244274809161,-0.17429212881601927
X5132,mice,MAR,30,1,0.4420433223684922,12.643678160919542,0.8045977011494253,0.0,0.0,0.0,-0.0827605888602368
X5196,mice,MAR,30,1,0.6158817620514397,14.942528735632186,0.6206896551724138,0.08,0.16666666666666666,0.10810810810810811,-0.10668010668016004
X5220,mice,MAR,30,1,0.6194521210170792,17.441860465116278,0.6162790697674418,0.3684210526315789,0.6086956521739131,0.4590163934426229,0.2029865817219423
X5226,mice,MAR,30,1,0.6614378277661477,6.25,0.5625,0.7058823529411765,0.6428571428571429,0.6728971962616823,0.017022663741204886
X4654,mice,MAR,30,2,0.4812265031857878,23.157894736842106,0.7684210526315789,1.0,0.7684210526315789,0.869047619047619,
X4676,mice,MAR,30,2,0.7116835718867666,19.480519480519483,0.4935064935064935,0.6666666666666666,0.47058823529411764,0.5517241379310345,0.00857761017926602
X4729,mice,MAR,30,2,0.563092506371473,9.75609756097561,0.6829268292682927,0.8524590163934426,0.7536231884057971,0.8,0.05130880537769624
X4745,mice,MAR,30,2,0.6259014118210532,18.556701030927837,0.6082474226804123,0.8076923076923077,0.6,0.6885245901639345,0.20637205972192915
X4776,mice,MAR,30,2,0.39576066760618894,10.843373493975903,0.8433734939759037,0.9722222222222222,0.8641975308641975,0.9150326797385621,-0.06141897759917407
X4780,mice,MAR,30,2,0.40061680838488767,13.580246913580247,0.8395061728395061,0.9852941176470589,0.8481012658227848,0.91156462585034,0.14716617881091684
X4794,mice,MAR,30,2,0.6546536707079771,0.0,0.5714285714285714,0.7,0.7,0.7,-0.05
X4821,mice,MAR,30,2,0.6400301197731771,21.686746987951807,0.5903614457831325,0.8333333333333334,0.6060606060606061,0.7017543859649124,0.11071144485431442
X4827,mice,MAR,30,2,0.4525696378552518,20.481927710843372,0.7951807228915663,1.0,0.7951807228915663,0.8859060402684563,
X4828,mice,MAR,30,2,0.6882472016116853,27.819548872180448,0.5263157894736842,0.8243243243243243,0.5495495495495496,0.6594594594594595,-0.030931905756103373
X4954,mice,MAR,30,2,0.59469196781642,20.73170731707317,0.6463414634146342,0.8909090909090909,0.6805555555555556,0.7716535433070867,0.05609168914128041
X5132,mice,MAR,30,2,0.3603749850782236,2.5974025974025974,0.8701298701298701,0.14285714285714285,0.2,0.16666666666666666,0.1
X5196,mice,MAR,30,2,0.5504818825631803,6.0606060606060606,0.696969696969697,0.18181818181818182,0.25,0.2105263157894737,0.029335732442442874
X5220,mice,MAR,30,2,0.6251436616499838,4.597701149425287,0.6091954022988506,0.3448275862068966,0.4,0.3703703703703704,0.08980265101338746
X5226,mice,MAR,30,2,0.5527707983925667,2.7777777777777777,0.6944444444444444,0.782608695652174,0.75,0.7659574468085107,0.32714432804381227
X4654,mice,MAR,30,3,0.5033222956847166,25.333333333333336,0.7466666666666667,1.0,0.7466666666666667,0.8549618320610688,
X4676,mice,MAR,30,3,0.7144345083117603,26.041666666666668,0.4895833333333333,0.7391304347826086,0.4788732394366197,0.5811965811965811,-0.0009898443282878996
X4729,mice,MAR,30,3,0.5976143046671968,4.761904761904762,0.6428571428571429,0.7868852459016393,0.7384615384615385,0.7619047619047619,0.05089937954471037
X4745,mice,MAR,30,3,0.6282808624375432,13.157894736842104,0.6052631578947368,0.8076923076923077,0.6774193548387096,0.7368421052631579,-0.03074558940517994
X4776,mice,MAR,30,3,0.4375949744936837,17.02127659574468,0.8085106382978723,0.987012987012987,0.8172043010752689,0.8941176470588236,-0.048723404190446296
X4780,mice,MAR,30,3,0.4540766091864998,14.432989690721648,0.7938144329896907,0.9620253164556962,0.8172043010752689,0.8837209302325582,0.03437310308671491
X4794,mice,MAR,30,3,0.5,7.5,0.75,0.7868852459016393,0.8727272727272727,0.8275862068965518,0.384192313335609
X4821,mice,MAR,30,3,0.6750527405556144,20.253164556962027,0.5443037974683544,0.7959183673469388,0.6,0.6842105263157895,-0.08991951913936493
X4827,mice,MAR,30,3,0.3779644730092272,14.285714285714285,0.8571428571428571,1.0,0.8571428571428571,0.923076923076923,
