country,world_region,entry_id,entry_name,region_id,has_country
Turkmenistan,Central Eurasia,424,Achaemenid Religion,548,True
Turkey,Southwest Asia,424,Achaemenid Religion,548,True
Tajikistan,Central Eurasia,424,Achaemenid Religion,548,True
Syria,Southwest Asia,424,Achaemenid Religion,548,True
Sudan,Africa,424,Achaemenid Religion,548,True
Russia,Central Eurasia,424,Achaemenid Religion,548,True
Romania,Europe,424,Achaemenid Religion,548,True
Pakistan,South Asia,424,Achaemenid Religion,548,True
Moldova,Europe,424,Achaemenid Religion,548,True
Macedonia,Europe,424,Achaemenid Religion,548,True
Libya,Africa,424,Achaemenid Religion,548,True
Lebanon,Southwest Asia,424,Achaemenid Religion,548,True
Kyrgyzstan,Central Eurasia,424,Achaemenid Religion,548,True
Kazakhstan,Central Eurasia,424,Achaemenid Religion,548,True
Jordan,Southwest Asia,424,Achaemenid Religion,548,True
Israel,Southwest Asia,424,Achaemenid Religion,548,True
Palestine,Southwest Asia,424,Achaemenid Religion,548,True
Iraq,Southwest Asia,424,Achaemenid Religion,548,True
Iran,Southwest Asia,424,Achaemenid Religion,548,True
Greece,Europe,424,Achaemenid Religion,548,True
Georgia,Southwest Asia,424,Achaemenid Religion,548,True
Egypt,Africa,424,Achaemenid Religion,548,True
China,East Asia,424,Achaemenid Religion,548,True
Bulgaria,Europe,424,Achaemenid Religion,548,True
Azerbaijan,Southwest Asia,424,Achaemenid Religion,548,True
Armenia,Southwest Asia,424,Achaemenid Religion,548,True
Afghanistan,South Asia,424,Achaemenid Religion,548,True
Uzbekistan,Central Eurasia,908,Sino-Christian Theology,1060,True
Ukraine,Europe,908,Sino-Christian Theology,1060,True
Turkmenistan,Central Eurasia,908,Sino-Christian Theology,1060,True
Turkey,Southwest Asia,908,Sino-Christian Theology,1060,True
Tajikistan,Central Eurasia,908,Sino-Christian Theology,1060,True
Syria,Southwest Asia,908,Sino-Christian Theology,1060,True
Sweden,Europe,908,Sino-Christian Theology,1060,True
Slovakia,Europe,908,Sino-Christian Theology,1060,True
Serbia,Europe,908,Sino-Christian Theology,1060,True
Saudi Arabia,Southwest Asia,908,Sino-Christian Theology,1060,True
Russia,Central Eurasia,908,Sino-Christian Theology,1060,True
Romania,Europe,908,Sino-Christian Theology,1060,True
Poland,Europe,908,Sino-Christian Theology,1060,True
Pakistan,South Asia,908,Sino-Christian Theology,1060,True
Montenegro,Europe,908,Sino-Christian Theology,1060,True
Mongolia,Central Eurasia,908,Sino-Christian Theology,1060,True
Moldova,Europe,908,Sino-Christian Theology,1060,True
Macedonia,Europe,908,Sino-Christian Theology,1060,True
Lithuania,Europe,908,Sino-Christian Theology,1060,True
Libya,Africa,908,Sino-Christian Theology,1060,True
Lebanon,Southwest Asia,908,Sino-Christian Theology,1060,True
Latvia,Europe,908,Sino-Christian Theology,1060,True
Kyrgyzstan,Central Eurasia,908,Sino-Christian Theology,1060,True
Kuwait,Southwest Asia,908,Sino-Christian Theology,1060,True
Kazakhstan,Central Eurasia,908,Sino-Christian Theology,1060,True
Jordan,Southwest Asia,908,Sino-Christian Theology,1060,True
Italy,Europe,908,Sino-Christian Theology,1060,True
Israel,Southwest Asia,908,Sino-Christian Theology,1060,True
Palestine,Southwest Asia,908,Sino-Christian Theology,1060,True
Iraq,Southwest Asia,908,Sino-Christian Theology,1060,True
Iran,Southwest Asia,908,Sino-Christian Theology,1060,True
India,South Asia,908,Sino-Christian Theology,1060,True
Hungary,Europe,908,Sino-Christian Theology,1060,True
Greece,Europe,908,Sino-Christian Theology,1060,True
Georgia,Southwest Asia,908,Sino-Christian Theology,1060,True
Aland,Europe,908,Sino-Christian Theology,1060,True
Finland,Europe,908,Sino-Christian Theology,1060,True
Estonia,Europe,908,Sino-Christian Theology,1060,True
Egypt,Africa,908,Sino-Christian Theology,1060,True
Czech Republic,Europe,908,Sino-Christian Theology,1060,True
Cyprus,Europe,908,Sino-Christian Theology,1060,True
Croatia,Europe,908,Sino-Christian Theology,1060,True
China,East Asia,908,Sino-Christian Theology,1060,True
Bulgaria,Europe,908,Sino-Christian Theology,1060,True
Bosnia and Herzegovina,Europe,908,Sino-Christian Theology,1060,True
Belarus,Europe,908,Sino-Christian Theology,1060,True
Azerbaijan,Southwest Asia,908,Sino-Christian Theology,1060,True
Armenia,Southwest Asia,908,Sino-Christian Theology,1060,True
Albania,Europe,908,Sino-Christian Theology,1060,True
Afghanistan,South Asia,908,Sino-Christian Theology,1060,True
Uzbekistan,Central Eurasia,966,"Naqshbandī Order, Naqshbandī Tarīqa, Naqshbandīyyah, Khwājagān,",1113,True
Turkmenistan,Central Eurasia,966,"Naqshbandī Order, Naqshbandī Tarīqa, Naqshbandīyyah, Khwājagān,",1113,True
Tajikistan,Central Eurasia,966,"Naqshbandī Order, Naqshbandī Tarīqa, Naqshbandīyyah, Khwājagān,",1113,True
Pakistan,South Asia,966,"Naqshbandī Order, Naqshbandī Tarīqa, Naqshbandīyyah, Khwājagān,",1113,True
Kyrgyzstan,Central Eurasia,966,"Naqshbandī Order, Naqshbandī Tarīqa, Naqshbandīyyah, Khwājagān,",1113,True
Kazakhstan,Central Eurasia,966,"Naqshbandī Order, Naqshbandī Tarīqa, Naqshbandīyyah, Khwājagān,",1113,True
India,South Asia,966,"Naqshbandī Order, Naqshbandī Tarīqa, Naqshbandīyyah, Khwājagān,",1113,True
China,East Asia,966,"Naqshbandī Order, Naqshbandī Tarīqa, Naqshbandīyyah, Khwājagān,",1113,True
Afghanistan,South Asia,966,"Naqshbandī Order, Naqshbandī Tarīqa, Naqshbandīyyah, Khwājagān,",1113,True
Uzbekistan,Central Eurasia,2027,Hizb-ut-Tahrir,2124,True
Turkmenistan,Central Eurasia,2027,Hizb-ut-Tahrir,2124,True
Tajikistan,Central Eurasia,2027,Hizb-ut-Tahrir,2124,True
Kyrgyzstan,Central Eurasia,2027,Hizb-ut-Tahrir,2124,True
Kazakhstan,Central Eurasia,2027,Hizb-ut-Tahrir,2124,True
Afghanistan,South Asia,2027,Hizb-ut-Tahrir,2124,True
Uzbekistan,Central Eurasia,2243,Hui People,2301,True
Tajikistan,Central Eurasia,2243,Hui People,2301,True
Russia,Central Eurasia,2243,Hui People,2301,True
Mongolia,Central Eurasia,2243,Hui People,2301,True
Kyrgyzstan,Central Eurasia,2243,Hui People,2301,True
Kazakhstan,Central Eurasia,2243,Hui People,2301,True
India,South Asia,2243,Hui People,2301,True
China,East Asia,2243,Hui People,2301,True
Myanmar,Southeast Asia,2243,Hui People,2301,True
Uruguay,South America,1340,International Sivananda Yoga Vedanta Centers,1493,True
Brazil,South America,1340,International Sivananda Yoga Vedanta Centers,1493,True
Argentina,South America,1340,International Sivananda Yoga Vedanta Centers,1493,True
Uruguay,South America,1943,Cult of Gauchito Gil,2047,True
Paraguay,South America,1943,Cult of Gauchito Gil,2047,True
Chile,South America,1943,Cult of Gauchito Gil,2047,True
Brazil,South America,1943,Cult of Gauchito Gil,2047,True
Argentina,South America,1943,Cult of Gauchito Gil,2047,True
Federated States of Micronesia,Oceania-Australia,538,Yapese,775,True
Federated States of Micronesia,Oceania-Australia,539,Trukese,776,True
Federated States of Micronesia,Oceania-Australia,677,Yapese,901,True
Marshall Islands,Oceania-Australia,612,Marshallese,845,True
United States Virgin Islands,North America,491,Anglican Church,735,True
United States Virgin Islands,North America,898,Rastafari of Jamaica,666,True
United States Virgin Islands,North America,942,African Methodist Episcopal Church,1095,True
United States Virgin Islands,North America,968,"Anabaptist Mennonites in North America, 1683-2021",1115,True
Puerto Rico,North America,968,"Anabaptist Mennonites in North America, 1683-2021",1115,True
United States of America,North America,968,"Anabaptist Mennonites in North America, 1683-2021",1115,True
Bermuda,North America,968,"Anabaptist Mennonites in North America, 1683-2021",1115,True
British Virgin Islands,North America,968,"Anabaptist Mennonites in North America, 1683-2021",1115,True
Turks and Caicos Islands,North America,968,"Anabaptist Mennonites in North America, 1683-2021",1115,True
Mexico,North America,968,"Anabaptist Mennonites in North America, 1683-2021",1115,True
Haiti,North America,968,"Anabaptist Mennonites in North America, 1683-2021",1115,True
Guatemala,North America,968,"Anabaptist Mennonites in North America, 1683-2021",1115,True
Saint Pierre and Miquelon,North America,968,"Anabaptist Mennonites in North America, 1683-2021",1115,True
Dominican Republic,North America,968,"Anabaptist Mennonites in North America, 1683-2021",1115,True
Cuba,North America,968,"Anabaptist Mennonites in North America, 1683-2021",1115,True
Canada,North America,968,"Anabaptist Mennonites in North America, 1683-2021",1115,True
The Bahamas,North America,968,"Anabaptist Mennonites in North America, 1683-2021",1115,True
Guam,Oceania-Australia,491,Anglican Church,735,True
Puerto Rico,North America,491,Anglican Church,735,True
Puerto Rico,North America,898,Rastafari of Jamaica,666,True
United States of America,North America,486,Church of Jesus Christ of Latter-day Saints (early),731,True
Canada,North America,486,Church of Jesus Christ of Latter-day Saints (early),731,True
United States of America,North America,491,Anglican Church,735,True
United States of America,North America,498,Papago,744,True
Mexico,North America,498,Papago,744,True
United States of America,North America,499,Huvasupai,745,True
United States of America,North America,500,Zuni,746,True
United States of America,North America,501,Chiricahua,747,True
Mexico,North America,501,Chiricahua,747,True
United States of America,North America,502,Comanche,748,True
United States of America,North America,503,Creek,749,True
United States of America,North America,509,Omaha,751,True
United States of America,North America,510,Pawnee,752,True
United States of America,North America,511,Gros Ventre,753,True
United States of America,North America,512,Klamath,754,True
United States of America,North America,513,Yokuts,755,True
United States of America,North America,514,Pomo (Eastern),756,True
United States of America,North America,515,Yurok,757,True
United States of America,North America,519,Saulteaux,761,True
Canada,North America,519,Saulteaux,761,True
United States of America,North America,522,Mi'kmaq,763,True
Canada,North America,522,Mi'kmaq,763,True
United States of America,North America,526,Hmong Christianity,766,True
United States of America,North America,529,Aleut,768,True
United States of America,North America,530,Ingalik,769,True
United States of America,North America,567,Gay and Lesbian Vaishnava Association (GALVA-108),802,True
Mexico,North America,567,Gay and Lesbian Vaishnava Association (GALVA-108),802,True
Saint Pierre and Miquelon,North America,567,Gay and Lesbian Vaishnava Association (GALVA-108),802,True
Canada,North America,567,Gay and Lesbian Vaishnava Association (GALVA-108),802,True
The Bahamas,North America,567,Gay and Lesbian Vaishnava Association (GALVA-108),802,True
United States of America,North America,570,Supreme Master Ching Hai World Society,806,True
Mexico,North America,570,Supreme Master Ching Hai World Society,806,True
United States of America,North America,620,Papago,853,True
United States of America,North America,623,Diasporic American Hinduism,856,True
Mexico,North America,623,Diasporic American Hinduism,856,True
Canada,North America,623,Diasporic American Hinduism,856,True
United States of America,North America,638,Klamath,869,True
United States of America,North America,646,Lakota Religious Traditions,874,True
United States of America,North America,647,Havasupai,876,True
United States of America,North America,673,Pawnee,897,True
United States of America,North America,694,Eyak,915,True
United States of America,North America,710,Hidatsa,923,True
United States of America,North America,722,Gros Ventre,930,True
United States of America,North America,759,Comanche,964,True
United States of America,North America,765,The Oneida Community,970,True
United States of America,North America,771,Muscular Christianity,975,True
Mexico,North America,771,Muscular Christianity,975,True
Canada,North America,771,Muscular Christianity,975,True
The Bahamas,North America,771,Muscular Christianity,975,True
United States of America,North America,1153,Russian Orthodox Mission in Alaska,975,True
Mexico,North America,1153,Russian Orthodox Mission in Alaska,975,True
Canada,North America,1153,Russian Orthodox Mission in Alaska,975,True
The Bahamas,North America,1153,Russian Orthodox Mission in Alaska,975,True
United States of America,North America,794,Omaha,986,True
United States of America,North America,826,"The Church of Christ, Scientist",1940,True
Saint Pierre and Miquelon,North America,826,"The Church of Christ, Scientist",1940,True
Canada,North America,826,"The Church of Christ, Scientist",1940,True
United States of America,North America,834,The Plum Village Sangha of Thich Nhat Hanh,1003,True
United States of America,North America,842,American Evangelicalism,1011,True
Mexico,North America,842,American Evangelicalism,1011,True
Canada,North America,842,American Evangelicalism,1011,True
The Bahamas,North America,842,American Evangelicalism,1011,True
United States of America,North America,849,"""Gaiwiio Religion,"" ""Longhouse Religion,"" or ""The Way of Handsome Lake"" of the Seneca Tribe",1016,True
Canada,North America,849,"""Gaiwiio Religion,"" ""Longhouse Religion,"" or ""The Way of Handsome Lake"" of the Seneca Tribe",1016,True
United States of America,North America,851,Sikhism in the United States,1018,True
Mexico,North America,851,Sikhism in the United States,1018,True
Canada,North America,851,Sikhism in the United States,1018,True
The Bahamas,North America,851,Sikhism in the United States,1018,True
United States of America,North America,892,Charismatic Renewal Movement in Christianity - Second Wave Pentecostalism,1018,True
Mexico,North America,892,Charismatic Renewal Movement in Christianity - Second Wave Pentecostalism,1018,True
Canada,North America,892,Charismatic Renewal Movement in Christianity - Second Wave Pentecostalism,1018,True
The Bahamas,North America,892,Charismatic Renewal Movement in Christianity - Second Wave Pentecostalism,1018,True
United States of America,North America,975,Neo-Charismatic Movement - Third Wave Charismatic Movement,1018,True
Mexico,North America,975,Neo-Charismatic Movement - Third Wave Charismatic Movement,1018,True
Canada,North America,975,Neo-Charismatic Movement - Third Wave Charismatic Movement,1018,True
The Bahamas,North America,975,Neo-Charismatic Movement - Third Wave Charismatic Movement,1018,True
United States of America,North America,1334,No-debt Movement in US Evangelicalism,1018,True
Mexico,North America,1334,No-debt Movement in US Evangelicalism,1018,True
Canada,North America,1334,No-debt Movement in US Evangelicalism,1018,True
The Bahamas,North America,1334,No-debt Movement in US Evangelicalism,1018,True
United States of America,North America,857,Wesleyanism,1097,True
Mexico,North America,857,Wesleyanism,1097,True
Saint Pierre and Miquelon,North America,857,Wesleyanism,1097,True
Canada,North America,857,Wesleyanism,1097,True
United States of America,North America,871,Spiritualism,1033,True
Isle of Man,Europe,871,Spiritualism,1033,True
United Kingdom,Europe,871,Spiritualism,1033,True
Russia,Central Eurasia,871,Spiritualism,1033,True
Mexico,North America,871,Spiritualism,1033,True
Ireland,Europe,871,Spiritualism,1033,True
Saint Pierre and Miquelon,North America,871,Spiritualism,1033,True
Greenland,Europe,871,Spiritualism,1033,True
Canada,North America,871,Spiritualism,1033,True
United States of America,North America,873,The Branch Davidians,1035,True
United States of America,North America,879,Free Methodist Church,1103,True
Cayman Islands,North America,879,Free Methodist Church,1103,True
Bermuda,North America,879,Free Methodist Church,1103,True
Turks and Caicos Islands,North America,879,Free Methodist Church,1103,True
Nicaragua,North America,879,Free Methodist Church,1103,True
Mexico,North America,879,Free Methodist Church,1103,True
Jamaica,North America,879,Free Methodist Church,1103,True
Honduras,North America,879,Free Methodist Church,1103,True
Haiti,North America,879,Free Methodist Church,1103,True
Guatemala,North America,879,Free Methodist Church,1103,True
Saint Pierre and Miquelon,North America,879,Free Methodist Church,1103,True
El Salvador,North America,879,Free Methodist Church,1103,True
Dominican Republic,North America,879,Free Methodist Church,1103,True
Cuba,North America,879,Free Methodist Church,1103,True
Costa Rica,North America,879,Free Methodist Church,1103,True
Canada,North America,879,Free Methodist Church,1103,True
Belize,North America,879,Free Methodist Church,1103,True
The Bahamas,North America,879,Free Methodist Church,1103,True
United States of America,North America,891,Peruvian Mormons,1047,True
United States of America,North America,894,Universal Fellowship of Metropolitan Community Churches,1049,True
Mexico,North America,894,Universal Fellowship of Metropolitan Community Churches,1049,True
Saint Pierre and Miquelon,North America,894,Universal Fellowship of Metropolitan Community Churches,1049,True
Canada,North America,894,Universal Fellowship of Metropolitan Community Churches,1049,True
United States of America,North America,915,Protestantism welcoming People with Disabilities,1065,True
United States of America,North America,928,The Ghost Dance Movement and the Lakota Sioux,1075,True
United States of America,North America,942,African Methodist Episcopal Church,1095,True
Mexico,North America,942,African Methodist Episcopal Church,1095,True
Saint Pierre and Miquelon,North America,942,African Methodist Episcopal Church,1095,True
Canada,North America,942,African Methodist Episcopal Church,1095,True
United States of America,North America,949,The Church of All Worlds,1096,True
Mexico,North America,949,The Church of All Worlds,1096,True
United States of America,North America,950,The Religious Society of Friends,1125,True
Canada,North America,950,The Religious Society of Friends,1125,True
United States of America,North America,981,Nation of Islam,1137,True
Canada,North America,981,Nation of Islam,1137,True
United States of America,North America,988,Churches of Christ- United States,1146,True
Mexico,North America,988,Churches of Christ- United States,1146,True
