method,nan_in_y_pred,type,percent,iter,rmse,accuracy,precision,recall,f1,matthews_corr
MICE,True,MCAR,80,6,0.6807649081842084,0.5365591397849462,0.717948717948718,0.558282208588957,0.6281276962899051,0.04035286878977335
MICE,False,MCAR,80,7,0.6702489958777229,0.5507662835249042,0.7435008665511266,0.572,0.6465712132629993,0.06205452452360407
MICE,True,MCAR,80,8,0.6523913618403304,0.574385510996119,0.7488479262672811,0.5963302752293578,0.6639427987742594,0.10868239541268876
MICE,True,MCAR,80,9,0.6688346940697034,0.5526601520086862,0.7645833333333333,0.551051051051051,0.6404886561954625,0.09665943708852678
MICE,False,MCAR,80,10,0.6859535839921204,0.529467680608365,0.7316636851520573,0.5424403183023873,0.6230007616146229,0.03529151191107541
MICE,False,MNAR,10,1,0.4654746681256314,0.7833333333333333,0.898989898989899,0.8476190476190476,0.8725490196078433,0.15749883157896472
MICE,False,MNAR,10,2,0.5247497678328021,0.7246376811594203,0.900990099009901,0.7647058823529411,0.8272727272727274,0.18542869210565205
MICE,False,MNAR,10,3,0.5795497067512154,0.6641221374045801,0.8494623655913979,0.7247706422018348,0.7821782178217822,0.07282458173628284
MICE,False,MNAR,10,4,0.5484084971070817,0.6992481203007519,0.8913043478260869,0.7321428571428571,0.8039215686274508,0.20211194921166653
MICE,False,MNAR,10,5,0.5881025944970276,0.6541353383458647,0.8210526315789474,0.7289719626168224,0.7722772277227723,0.06594989711006516
MICE,False,MNAR,10,6,0.5222329678670935,0.7272727272727273,0.9368421052631579,0.7478991596638656,0.8317757009345795,0.18997476007360153
MICE,False,MNAR,10,7,0.6035608621222174,0.6357142857142857,0.8076923076923077,0.7304347826086957,0.7671232876712328,-0.06095974632995458
MICE,False,MNAR,10,8,0.547055822556255,0.7007299270072993,0.88,0.7521367521367521,0.8110599078341014,0.1209876962257842
MICE,False,MNAR,10,9,0.518411033833193,0.73125,0.8983050847457628,0.7737226277372263,0.831372549019608,0.2009234616994426
MICE,False,MNAR,10,10,0.4938647983247948,0.7560975609756098,0.8958333333333334,0.8113207547169812,0.8514851485148515,0.18600780213223148
MICE,False,MNAR,20,1,0.5683985600588051,0.676923076923077,0.8820224719101124,0.7136363636363636,0.7889447236180905,0.14647038550825722
MICE,False,MNAR,20,2,0.5330784762776524,0.7158273381294964,0.9109947643979057,0.7372881355932204,0.8149882903981265,0.2568208307121567
MICE,False,MNAR,20,3,0.5709705123798654,0.673992673992674,0.835,0.7488789237668162,0.789598108747045,0.07767116028881378
MICE,False,MNAR,20,4,0.5364912657525585,0.7121771217712177,0.907608695652174,0.7324561403508771,0.8106796116504854,0.26381608715402655
MICE,False,MNAR,20,5,0.5292842751977723,0.7198581560283688,0.861904761904762,0.7835497835497836,0.8208616780045351,0.1897128410028752
MICE,False,MNAR,20,6,0.5154441355050693,0.7343173431734318,0.9292929292929293,0.7603305785123967,0.8363636363636364,0.19341415085541397
MICE,False,MNAR,20,7,0.5305482838361476,0.7185185185185186,0.8854166666666666,0.7589285714285714,0.8173076923076923,0.2328077576940311
MICE,False,MNAR,20,8,0.5203442348519702,0.7292418772563177,0.9067357512953368,0.7543103448275862,0.8235294117647058,0.2843254822587321
MICE,False,MNAR,20,9,0.5308360778816338,0.718213058419244,0.8944954128440367,0.7677165354330708,0.8262711864406779,0.11226984938757197
MICE,False,MNAR,20,10,0.5585965227138189,0.6879699248120301,0.8736263736263736,0.726027397260274,0.7930174563591023,0.1941918327472766
MICE,False,MNAR,30,1,0.568467427637668,0.6768447837150128,0.8754578754578755,0.7198795180722891,0.7900826446280991,0.12776796461377135
MICE,False,MNAR,30,2,0.5826962190721081,0.6604651162790698,0.8671328671328671,0.6966292134831461,0.7725856697819315,0.14645431695407593
MICE,False,MNAR,30,3,0.5824823725107175,0.6607142857142857,0.8479087452471483,0.7056962025316456,0.770293609671848,0.1509220264097987
MICE,False,MNAR,30,4,0.5322135206165788,0.7167487684729064,0.8943661971830986,0.7492625368731564,0.8154093097913323,0.24411103712650892
MICE,False,MNAR,30,5,0.6021049855509454,0.6374695863746959,0.8498168498168498,0.6823529411764706,0.7569331158238174,0.08396034254044883
MICE,False,MNAR,30,6,0.5731513024140634,0.6714975845410628,0.8928571428571429,0.702247191011236,0.7861635220125788,0.13724386889586132
MICE,False,MNAR,30,7,0.5602892562176357,0.6860759493670886,0.8657243816254417,0.7401812688821753,0.7980456026058632,0.11971141948384377
MICE,False,MNAR,30,8,0.5970421510609956,0.6435406698564593,0.8555555555555555,0.6774193548387096,0.7561374795417348,0.13855351768032953
MICE,False,MNAR,30,9,0.5766923199511682,0.6674259681093394,0.899641577060932,0.6802168021680217,0.7746913580246914,0.21315439057756752
MICE,False,MNAR,30,10,0.5739440431835514,0.6705882352941176,0.8723404255319149,0.7028571428571428,0.7784810126582278,0.17980370617677677
MICE,False,MNAR,40,1,0.5565811788909613,0.6902173913043478,0.8769633507853403,0.7298474945533769,0.7966706302021405,0.18199196213168028
MICE,False,MNAR,40,2,0.5936455397235217,0.6475849731663685,0.8519553072625698,0.6792873051224945,0.7558859975216854,0.16359844413676125
MICE,False,MNAR,40,3,0.5987685077179643,0.6414762741652021,0.8406593406593407,0.6769911504424779,0.7500000000000001,0.15259758270525126
MICE,False,MNAR,40,4,0.5778768085322477,0.666058394160584,0.8907563025210085,0.6883116883116883,0.7765567765567767,0.17925060851230762
MICE,False,MNAR,40,5,0.6090961473862961,0.6290018832391714,0.8696969696969697,0.6507936507936508,0.7444876783398184,0.13383555347754925
MICE,False,MNAR,40,6,0.5930323675715911,0.6483126110124334,0.8465608465608465,0.6956521739130435,0.7637231503579952,0.10910140700631393
MICE,False,MNAR,40,7,0.6282808624375432,0.6052631578947368,0.857566765578635,0.6407982261640798,0.733502538071066,0.03594151003563032
MICE,False,MNAR,40,8,0.6011684529081095,0.6385964912280702,0.8626373626373627,0.6680851063829787,0.7529976019184653,0.13307419886684757
MICE,False,MNAR,40,9,0.6247329526573113,0.6097087378640776,0.8493589743589743,0.6324582338902148,0.7250341997264023,0.11386054366530006
MICE,False,MNAR,40,10,0.6229239022819626,0.611965811965812,0.8387978142076503,0.6463157894736842,0.7300832342449465,0.08877369270128598
MICE,False,MNAR,50,1,0.6002363600643187,0.6397163120567376,0.8406466512702079,0.663023679417122,0.7413441955193483,0.1882148399503339
MICE,False,MNAR,50,2,0.5989527482354798,0.6412556053811659,0.8283752860411899,0.6869070208728653,0.7510373443983402,0.13637843160177426
MICE,False,MNAR,50,3,0.6280674362776442,0.6055312954876274,0.8361445783132531,0.6309090909090909,0.7191709844559586,0.1099372816804225
MICE,False,MNAR,50,4,0.618000160397009,0.6180758017492711,0.8379629629629629,0.6534296028880866,0.7342799188640974,0.1005159326445513
MICE,False,MNAR,50,5,0.6345982446609011,0.5972850678733032,0.8571428571428571,0.6142595978062158,0.7156549520766773,0.10163047577319974
MICE,False,MNAR,50,6,0.6438111164178422,0.5855072463768116,0.795774647887324,0.6301115241635687,0.7033195020746887,0.04923866709613871
MICE,False,MNAR,50,7,0.6177368318009695,0.6184012066365008,0.841726618705036,0.6524163568773235,0.7350785340314137,0.10073677509852805
MICE,False,MNAR,50,8,0.6393508022779113,0.5912305516265912,0.8493827160493828,0.6013986013986014,0.7041965199590584,0.1188258401093932
MICE,False,MNAR,50,9,0.5882983481204287,0.6539050535987749,0.8616504854368932,0.6774809160305344,0.7585470085470085,0.19440899362756
MICE,False,MNAR,50,10,0.6199027955918031,0.6157205240174672,0.8333333333333334,0.6478102189781022,0.728952772073922,0.11341041793244803
MICE,False,MNAR,60,1,0.6434993946786526,0.5859085290482077,0.8318777292576419,0.596244131455399,0.6946216955332726,0.11779957901848892
MICE,False,MNAR,60,2,0.6390594233440936,0.5916030534351145,0.8170212765957446,0.6203554119547657,0.7052341597796142,0.08792074118052362
MICE,False,MNAR,60,3,0.6553285020083854,0.5705445544554455,0.8372641509433962,0.5608214849921012,0.6717123935666982,0.1373661954820367
MICE,False,MNAR,60,4,0.6469515947231191,0.581453634085213,0.8374164810690423,0.5902668759811617,0.6924493554327807,0.11071179159635214
MICE,False,MNAR,60,5,0.6350488000998171,0.5967130214917825,0.8406113537117904,0.6101426307448494,0.7070707070707071,0.12520960314233115
MICE,False,MNAR,60,6,0.6563875023517541,0.5691554467564259,0.7944325481798715,0.5917065390749602,0.6782449725776966,0.07379889415284324
MICE,False,MNAR,60,7,0.6439906260034909,0.5852760736196319,0.8545034642032333,0.5736434108527132,0.6864564007421151,0.16532660662783477
MICE,False,MNAR,60,8,0.6415756253673552,0.588380716934487,0.8140495867768595,0.6185243328100472,0.7029438001784122,0.07950949436222415
MICE,False,MNAR,60,9,0.6470419645658275,0.5813366960907944,0.835920177383592,0.5937007874015748,0.694290976058932,0.10109409728526472
MICE,False,MNAR,60,10,0.6538276089648101,0.5725094577553594,0.8476190476190476,0.5641838351822503,0.6774500475737392,0.13661346473610722
MICE,False,MNAR,70,1,0.6432960339019995,0.5861702127659575,0.8391038696537678,0.5706371191135734,0.6793075020610058,0.17596313414227524
MICE,False,MNAR,70,2,0.6586158473929139,0.5662251655629139,0.8157349896480331,0.5644699140401146,0.6672311600338695,0.11513823994507595
MICE,False,MNAR,70,3,0.6839672205583271,0.5321888412017167,0.8179871520342612,0.5211459754433834,0.6366666666666666,0.07704935966185185
MICE,False,MNAR,70,4,0.6861335298462106,0.5292207792207793,0.7717601547388782,0.5572625698324022,0.6472019464720193,-0.008450860615829345
MICE,False,MNAR,70,5,0.6611303014444804,0.5629067245119306,0.797752808988764,0.5908460471567267,0.6788844621513943,0.04477108536176428
MICE,False,MNAR,70,6,0.634505636379538,0.5974025974025974,0.8014440433212996,0.6288951841359773,0.7047619047619046,0.10771446543526242
MICE,False,MNAR,70,7,0.6593449071467579,0.5652642934196332,0.8199608610567515,0.5739726027397261,0.6752618855761483,0.08798109878420879
MICE,False,MNAR,70,8,0.6514154628677139,0.5756578947368421,0.8073929961089494,0.5903271692745377,0.6820049301561216,0.0988521768331343
MICE,False,MNAR,70,9,0.6978832543606864,0.5129589632829373,0.7884615384615384,0.5117891816920943,0.6206896551724137,0.023967383370038498
MICE,False,MNAR,70,10,0.6966877213992142,0.514626218851571,0.8154205607476636,0.4860724233983287,0.6090750436300174,0.08394067785365901
MICE,True,MNAR,80,1,0.6926316207707408,0.5202614379084968,0.7587064676616916,0.5304347826086957,0.624360286591607,0.01722591101445335
MICE,False,MNAR,80,2,0.6674768099558169,0.5544747081712063,0.7879341864716636,0.5575679172056921,0.653030303030303,0.08886282040866378
MICE,False,MNAR,80,3,0.6911366745533197,0.5223300970873787,0.7781954887218046,0.5253807106598984,0.6272727272727273,0.03205032405024218
MICE,True,MNAR,80,4,0.6793662204867574,0.5384615384615384,0.8021276595744681,0.5355113636363636,0.6422487223168655,0.07038960022502962
MICE,False,MNAR,80,5,0.7105112629833921,0.4951737451737452,0.7690763052208835,0.48419721871049304,0.5942591155934833,0.012595192329408486
MICE,True,MNAR,80,6,0.6580812002646271,0.5669291338582677,0.7937649880095923,0.5756521739130435,0.6673387096774194,0.10007656467118926
MICE,True,MNAR,80,7,0.673145600891813,0.546875,0.7942386831275721,0.5578034682080925,0.6553480475382004,0.056905237038024754
MICE,False,MNAR,80,8,0.6901337442700778,0.5237154150197628,0.7967479674796748,0.5064599483204134,0.6192733017377567,0.07322252011887308
MICE,True,MNAR,80,9,0.675539481570264,0.543646408839779,0.762396694214876,0.553223388305847,0.6411815812337097,0.061811955238933534
MICE,False,MNAR,80,10,0.7074456773388517,0.49952061361457334,0.7424242424242424,0.5038560411311054,0.6003062787136294,-0.008142799069070927
cart,False,MAR,10,1,0.4879500364742666,0.7619047619047619,0.8585858585858586,0.8415841584158416,0.85,0.273677711823588
cart,False,MAR,10,2,0.46177407259139946,0.7867647058823529,0.8703703703703703,0.8623853211009175,0.8663594470046083,0.33923018408660577
cart,False,MAR,10,3,0.5262348115842176,0.7230769230769231,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.18067226890756302
cart,False,MAR,10,4,0.5525789639955376,0.6946564885496184,0.8125,0.78,0.7959183673469388,0.19148642430011648
cart,False,MAR,10,5,0.5750727444570146,0.6692913385826772,0.7741935483870968,0.7741935483870968,0.7741935483870968,0.15654648956356737
cart,False,MAR,10,6,0.5057805388588732,0.7441860465116279,0.8811881188118812,0.8090909090909091,0.8436018957345973,0.15260229462553918
cart,False,MAR,10,7,0.5089133578079825,0.7410071942446043,0.8148148148148148,0.8461538461538461,0.830188679245283,0.2864551163261653
cart,False,MAR,10,8,0.5438516782058541,0.704225352112676,0.8469387755102041,0.7545454545454545,0.7980769230769231,0.2582184517962167
cart,False,MAR,10,9,0.5110249473511901,0.7388535031847133,0.8548387096774194,0.8217054263565892,0.8379446640316206,0.1680315504318413
cart,False,MAR,10,10,0.5345224838248488,0.7142857142857143,0.8210526315789474,0.8210526315789474,0.8210526315789475,0.11271929824561404
cart,False,MAR,20,1,0.5201809639866857,0.7294117647058823,0.8426395939086294,0.8137254901960784,0.827930174563591,0.19645911569950586
cart,False,MAR,20,2,0.5457768229098153,0.7021276595744681,0.8229665071770335,0.7853881278538812,0.8037383177570092,0.188370428816403
cart,False,MAR,20,3,0.5612649240940636,0.684981684981685,0.7961165048543689,0.7884615384615384,0.7922705314009661,0.14084638682082368
cart,False,MAR,20,4,0.5654224988718465,0.6802973977695167,0.8092783505154639,0.7621359223300971,0.7849999999999999,0.16511978494428622
cart,False,MAR,20,5,0.5310850045437944,0.717948717948718,0.7963800904977375,0.8461538461538461,0.8205128205128205,0.16686958293742782
cart,False,MAR,20,6,0.45050197504594275,0.7970479704797048,0.8858447488584474,0.8660714285714286,0.8758465011286681,0.321291449413528
cart,False,MAR,20,7,0.5135525910130955,0.7362637362637363,0.8060344827586207,0.8738317757009346,0.8385650224215248,0.12802325286587057
cart,False,MAR,20,8,0.5617854010914066,0.6843971631205674,0.8186274509803921,0.7625570776255708,0.7895981087470448,0.1631930199638424
cart,False,MAR,20,9,0.5159569789193312,0.7337883959044369,0.8478260869565217,0.819327731092437,0.8333333333333334,0.17390076870188187
cart,False,MAR,20,10,0.5490633736057197,0.6985294117647058,0.8059701492537313,0.7902439024390244,0.7980295566502464,0.20420793817588034
cart,False,MAR,30,1,0.5525789639955376,0.6946564885496184,0.8120805369127517,0.7908496732026143,0.8013245033112583,0.1427164904582287
cart,False,MAR,30,2,0.5295033822136559,0.719626168224299,0.834920634920635,0.7945619335347432,0.8142414860681114,0.2454886411341202
cart,False,MAR,30,3,0.5766281297335398,0.6675,0.7781569965870307,0.7702702702702703,0.7741935483870969,0.1439506302557479
cart,False,MAR,30,4,0.55,0.6975,0.8656716417910447,0.7318611987381703,0.7931623931623931,0.2571073813546527
cart,False,MAR,30,5,0.5795005569646918,0.664179104477612,0.823943661971831,0.7335423197492164,0.7761194029850746,0.11655882348091719
cart,False,MAR,30,6,0.5594114554338231,0.6870588235294117,0.8012232415902141,0.793939393939394,0.797564687975647,0.10853073790635831
cart,False,MAR,30,7,0.5626923593695546,0.683377308707124,0.8369565217391305,0.7549019607843137,0.7938144329896908,0.12273957730656505
cart,False,MAR,30,8,0.5085476277156078,0.7413793103448276,0.8370607028753994,0.8291139240506329,0.8330683624801272,0.25941386940491007
cart,False,MAR,30,9,0.5269272911922102,0.7223476297968398,0.8489425981873112,0.7937853107344632,0.8204379562043795,0.213864312180709
cart,False,MAR,30,10,0.5487708313015155,0.6988505747126437,0.8258064516129032,0.7687687687687688,0.7962674961119752,0.22409516659475157
cart,False,MAR,40,1,0.5532512598464997,0.6939130434782609,0.8106796116504854,0.7731481481481481,0.791469194312796,0.21838274001664226
cart,False,MAR,40,2,0.5626248862163209,0.6834532374100719,0.8014888337468983,0.7708830548926014,0.7858880778588808,0.18037430109702748
cart,False,MAR,40,3,0.554575474425738,0.6924460431654677,0.8233766233766234,0.7547619047619047,0.7875776397515528,0.23730132694649303
cart,False,MAR,40,4,0.550381420497819,0.6970802919708029,0.8295739348370927,0.7715617715617715,0.7995169082125603,0.18545633993925623
cart,False,MAR,40,5,0.5686020318963798,0.6766917293233082,0.8518518518518519,0.7136038186157518,0.7766233766233767,0.21877917204436426
cart,False,MAR,40,6,0.5708432963305404,0.6741379310344827,0.7742663656884876,0.7939814814814815,0.784,0.1214273850032374
cart,False,MAR,40,7,0.5615144766278841,0.6847014925373134,0.8232189973614775,0.7536231884057971,0.7868852459016393,0.18835736383581012
cart,False,MAR,40,8,0.5292842751977723,0.7198581560283688,0.8242280285035629,0.8051044083526682,0.8145539906103286,0.24269153435169247
cart,False,MAR,40,9,0.5405153677233405,0.707843137254902,0.8292682926829268,0.7806122448979592,0.8042049934296978,0.23262425025448577
cart,False,MAR,40,10,0.5370552343081247,0.7115716753022453,0.8084632516703786,0.8175675675675675,0.812989921612542,0.18294231947278844
cart,False,MAR,50,1,0.5635401920057773,0.6824224519940916,0.802020202020202,0.7723735408560312,0.7869177403369673,0.16504607836686666
cart,False,MAR,50,2,0.5846615135762498,0.6581709145427287,0.7982646420824295,0.731610337972167,0.7634854771784232,0.1533507342208183
cart,False,MAR,50,3,0.5644325210301584,0.6814159292035398,0.7971887550200804,0.775390625,0.7861386138613861,0.1625707641189405
cart,False,MAR,50,4,0.5846289804449651,0.6582089552238806,0.8150537634408602,0.7260536398467433,0.767983789260385,0.13051141746370784
cart,False,MAR,50,5,0.5747199581561705,0.6696969696969697,0.8130434782608695,0.7391304347826086,0.7743271221532091,0.16629267608130693
cart,False,MAR,50,6,0.5678408067567722,0.6775568181818182,0.789272030651341,0.77882797731569,0.7840152235965748,0.14832328112853524
cart,False,MAR,50,7,0.5661049173501951,0.6795252225519288,0.8095238095238095,0.7592233009708738,0.7835671342685371,0.17015565348257616
cart,False,MAR,50,8,0.5574706096853748,0.6892265193370166,0.8253968253968254,0.7522603978300181,0.7871333964049195,0.21945955624776414
